Kumar C.,SCOPUS,Ryerson University beCloudreadyToronto Canada
Kim^ Bumtae,SCOPUS,Department of Neurosurgery Soonchunhyang University Bucheon Hospital Bucheon South Korea
Sai^ Tallam Tharun,SCOPUS,School of Computer Science and Engineering VIT University Chennai CampusTN  0073 India
Shanmugalakshmi^ R.,SCOPUS,Department of Electrical and Electronics Engineering Government College of Technology Coimbatore T.N India
Dema R.R.,SCOPUS,Department of Information Security Nosov Magnitogorsk State Technical University NMSTU Magnitogorsk 455000 Russian Federation
Ehsan Rana^ Muhammad,SCOPUS,Asia Pacific University of Technology & Innovation Kuala Lumpur Malaysia
Elayidom S.,SCOPUS,Division of Computer Science Cochin University of Science and Technology India
Ahmed^ Muqeem,SCOPUS,Department of CS & IT Maulana Azad National Urdu University Hyderabad India
Suresh Kumar^ T. V.,SCOPUS,Dept. of Computer Applications MSRIT India
Kavitha C.,SCOPUS,Department of CSE Global Academy of Technology Bengaluru India
Giray^ Tugrul,SCOPUS,Biology Department University of Puerto Rico Río Piedras Campus San Juan Puerto Rico United States
Wittebole X.,SCOPUS,Critical Care Department (Pr Laterre) Cliniques Universitaires Saint-Luc Avenue Hippocrate 10 1200 Brussels Belgium
Aishwarya A.,SCOPUS,Sixth Sense Research and Development FoundationTamil Nadu India
Ganesh^ E. N.,SCOPUS,Vels University India
Lee^ Eunmi,SCOPUS,Social Science Research Institute Yonsei University Seoul South Korea
Urzúa L.A.,SCOPUS,Escuela de Kinesiología Facultad de Salud Universidad Santo Tomás Talca Chile
Sun^ Yuezhongyi,SCOPUS,School of Software and Microelectronics Harbin University of Science and Technology Harbin Heilongjiang China School of Computer Science and Technology Harbin University of Science and Technology Harbin Heilongjiang China
Giri V.,SCOPUS,Bangalore Karnataka India
Anoop^ S.,SCOPUS,Department of CSE NoorulIslam Centre for Higher Education Thuckalay Kumaracoil Tamil Nadu  629180 India
Supraja Reddy Y.,SCOPUS,Department of Computer Science and Engineering SR Engineering College Warangal Telangana India
Thimmaraju^ S. N.,SCOPUS,VTU PG Centre Mysuru Karnataka India
Laxmi Lydia^ E.,SCOPUS,Department of Computer Science and Engineering Vignan's Institute of Information Technology Visakhapatnam Andhra Pradesh India
Uchida^ Norihiko,SCOPUS,Department of Information and Communication Engineering Fukuoka Institute of Technology 3-30-1 Wajiro-higashi Higashi-ku Fukuoka Japan
Zaniolo^ Carlo,SCOPUS,Department of Computer Science University of California Los Angeles United States
Jin^ Hai,SCOPUS,National Engineering Research Center for Big Data Technology and System Cluster and Grid Computing Lab Service Computing Technology and System Lab School of Computer Science and Technology Huazhong University of Science and Technology Wuhan 430074 China
Panda B.K.,SCOPUS,Berhampur University Berhampur India
Gopalsamy S.,SCOPUS,Department of International Business Alagappa University Karaikudi Tamil Nadu India
Hu Y.,SCOPUS,Beijing Key Laboratory of High Dynamic Navigation Technology University of Beijing Information Science & Technology Beijing 100101 China
Rajeev^ Ranjan,SCOPUS,REVA University Bangalore India
Shukla^ Anupam,SCOPUS,Indian Institute of Information Technology and Management Gwalior India
Li Z.,SCOPUS,Dept. of Graduate Management Naval Aviation University Yantai China
Malik^ Arun,SCOPUS,Department of Computer Science and Engineering Lovely Professional University Phagwara Punjab India
Aishwarya A.,SCOPUS,Sixth Sense Research and Development FoundationTamil Nadu India
Kumar Swamy K.,SCOPUS,Malla Reddy Engineering College for Women Maisammaguda Hyderabad India
Neroznikov V.L.,SCOPUS,Taganrog Metallurgical Plant – Tagmet Taganrog Russian Federation
Yong^ Tai-soon,SCOPUS,Department of Environmental Medical Biology Institute of Tropical Medicine Arthropods of Medical Importance Resource Bank Yonsei University College of Medicine Seoul South Korea
Sasikala S.,SCOPUS,IDE Department of Computer Science University of Madras Chennai India
Iwamoto^ Takashi,SCOPUS,Graduate School of Business Administration Keio University Yokohama Japan
Movaghar^ Ali,SCOPUS,Computer Engineering Department Sharif University of Technology Tehran Iran
Mi^ Ningfang,SCOPUS,Northeastern University United States
Ouahabi^ Sara,SCOPUS,Modeling and Information Processing Laboratory Faculty of Sciences Ben M’Sik Hassan II University Casablanca Morocco
Yang X.,SCOPUS,Harbin Institute of Technology Harbin 150006 China
Li L.,SCOPUS,Dalian University of Science and Technology Information Management and System Department China
Grunwald^ Sabine,SCOPUS,Soil and Water Sciences Department University of Florida United States Indonesian Agency for Agricultural Research and Development Ministry of Agriculture Indonesia Jl Tentara Pelajar 1a Cimanggu Bogor West Java 16111 Indonesia
Gong G.-C.,SCOPUS,Telecommunication Engineering Institute Beijing Polytechnic Beijing China
Li X.,SCOPUS,Xi’an University of Technology South Jinhua Road Xi’an 710048 China Shaanxi Normal of University South Chang’an Road Xi’an 710061 China
Bhatnagar^ Gaurav,SCOPUS,Indian Institute of Technology Jodhpur India
Pytlenko^ Taras,SCOPUS,National University Lviv Polytechnic Information 3Systems and Networks Lviv 79013 Ukraine
Abdelzaher^ Tarek F.A.,SCOPUS,University of Illinois at Urbana-Champaign United States
Setua^ Sanjit Kumar,SCOPUS,Department of Computer Science and Engineering Calcutta University Technology Campus JD-2 Sector-III Salt Lake Kolkata 700098 India
Torre-Bastida^ Ana I.,SCOPUS,TECNALIABizkaia Spain
Jian^ Wenshan,SCOPUS,School of Health Care Administration Taipei Medical University Taipei Taiwan
Jayaprasad^ M.,SCOPUS,VTU Rajiv Gandhi Institute of Technology Bangalore India
Pérez^ Miguel Villaplana,SCOPUS,Department of Physics University of Alberta Edmonton AB Canada
Balaji B.,SCOPUS,Manipal Academy of Higher Education Manipal India
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China College of Bioinformatics Hainan Medical University Haikou 570100 China
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
He^ Shunmin,SCOPUS,Key Laboratory of RNA Biology Center for Big Data Research in Health Institute of Biophysics Chinese Academy of Sciences Beijing 100101 China University of Chinese Academy of Sciences Beijing 100049 China
Onoshakpor R.M.,SCOPUS,Rivers State University of Science Tech. Nigeria Department of Electrical and Electronic Engineering Nigeria
Purushotham,SCOPUS,Department of CSE Vels Institute of Science Technology and Advanced Studies (VISTAS) Chennai India
Tan^ Jianrongg Rong,SCOPUS,State Key Lab of Fluid Power and Mechatronic Systems Zhejiang University Hangzhou 310027 China Key Lab of Advanced Manufacturing Technology of Zhejiang Province Hangzhou 310027 China School of Mechanical Engineering Zhejiang University Hangzhou 310027 China
Riﬃ^ Jamal,SCOPUS,Sidi Mohamed Ben Abdellah university Computer Science Imagery and Numerical Analysis Labratory Fez Morocco
Costa^ Cícero Teixeira Silva E.,SCOPUS,Instituto Federal Educação Ciência e Tecnologia Mato Grosso do Sul Campus Naviraí Naviraí MS Brazil
Ghorbani^ Ali Akbar,SCOPUS,University of New Brunswick Fredericton Canada
Drakoulis^ Dimitris K.,SCOPUS,Research and Development INNOV-ACTS LTD Nicosia Cyprus
Nezami M.M.,SCOPUS,Department of Computer Sc.IFTM University India College of CS/IT College of science and Arts Balqarn Jazan UniversityUniversity of Bisha Saudia Arabia
Jiang Z.,SCOPUS,Beijing Chuangshikong Technology Co. Ltd. Beijing 100083 China
Kulkarni J.J.,SCOPUS,Computer Division Bhabha Atomic Research Center Trombay Mumbai India
Cantor Lopez^ Laura Camila,SCOPUS,Universidad Católica de Colombia Bogotá D.C. Colombia
Mazzara^ Manuel,SCOPUS,Innopolis University Innopolis Russian Federation
Hewett^ Rattikorn,SCOPUS,Department of Computer Science Texas Tech University TTU Lubbock TX United States
Voloshin^ E. A.,SCOPUS,Moscow Power Engineering Institute Relay Protection and Power System Automation Dept. Moscow Russian Federation
Beg^ Mirza Omer,SCOPUS,National University of Computer and Emerging Sciences Department of Computer Science Islamabad Pakistan
Ahammad^ Sk Hasane,SCOPUS,Koneru Lakshmaiah Education Foundation Vaddeswaram Guntur District A.P India
Sivagami^ Manickam,SCOPUS,School of Computing Science and Engineering Vellore Institute of Technology Chennai India
Malitikov Y.M.,SCOPUS,International Association ZNANIE 50 Gilyarovskogo str. Moscow 129110 Russian Federation
Vanitha^ C. N.,SCOPUS,Department of CSE Kongu Engineering College Erode Perundurai India
Vimala^ N.,SCOPUS,Department of Computer Science LRG Government Arts College for Women Tirupur Tamilnadu India
Salomoni^ Paola,SCOPUS,Department of Computer Science and Engineering University of Bologna Bologna Italy
Klassen R.K.,SCOPUS,Kazan National Research Technical University named after A. N. Tupolev - KAI Kazan Russian Federation
Muthu Kumaravel^ A.,SCOPUS,Department of Computer Applications Faculty of Arts & Science BIST BIHER Bharath Institute of Higher Education & Research Selaiyur Chennai India
Kulkarni^ Dr Subhash,SCOPUS,PES Institute of Technology Affiliated to Visveswaraya Technological University Bangalore South Campus Belagavi Karnataka India
Jian^ Mingshen,SCOPUS,
Chinmay^ Ayes,SCOPUS,International Institute of Information Technology Department of Computer Science and Engineering Bhubaneswar India
Overbye^ Thomas J.,SCOPUS,Texas AM University Department of Electrical and Computer Engineering College Station TX  77843 United States
Manes P.,SCOPUS,University of Bologna Italy
Stathis^ Kostas,SCOPUS,Department of Computer Science Royal Holloway University of London Egham TW20 0EX United Kingdom
Hundrieser J.,SCOPUS,Endress+Hauser Messtechnik GmbH+Co. KG Colmarer Straße 6 Weil am Rhein 79576 Germany
Bejarano-Luque J.L.,SCOPUS,Departamento de Ingeniería de Comunicaciones Universidad de Málaga Málaga 29010 Spain
Kang^ Jangmook,SCOPUS,Bigdata and Industrial Security Namseoul University 91 Daehak-ro Seonghwan-eup Seobuk-gu Cheonan-si Chungcheongnam-do  31020 South Korea
Vignesh^ D.,SCOPUS,Deapartment of Cse Koneru Lakshmaiah University India
Saini^ Anuj,SCOPUS,Publicis Sapient Los Angeles CA United States
Damiano^ Thomas,SCOPUS,Lockheed Martin Advanced Technology Labs Cherry Hill NJ United States
Ranganathan^ Prakash,SCOPUS,University of North Dakota School of Electrical Engineering and Computer Science (SEECS) Grand Forks ND United States
Cen^ Ling,SCOPUS,Zalora Singapore Singapore
Ślȩzak^ Dominik,SCOPUS,University of Warsaw Institute of Informatics Poland
Zhu^ Haojin,SCOPUS,Shanghai Jiao Tong University Department of Computer Science and Engineering Shanghai China
Venegas-Martínez F.,SCOPUS,Instituto Politécnico Nacional Mexico City Mexico
Coley C.J.,SCOPUS,University of Maryland Laboratory for Physical Sciences College Park MD United States
Liao Y.-H.,SCOPUS,Soochow University Department of International Business Taipei Taiwan
Rinaldi^ Antonio M.,SCOPUS,Technologies - University of Naples Department of Electrical Engineering and Information Federico II Napoli Italy
Gudes E.,SCOPUS,Ben-Gurion University of the Negev Beer-Sheva Israel
Hassan^ Mozammil Hilmi B.,SCOPUS,Universiti Teknologi Petronas Department of Computer Information Sciences Seri Iskandar Perak Darul Ridzuan 32610 Malaysia
Midya V.,SCOPUS,Penn State College of Medicine Division of Biostatistics and Bioinformatics United States
Saikrishna R.,SCOPUS,Dept. Of Computer Science and Engineering Anurag Group of Institution Hyderabad India
Martinelli^ Maurizio,SCOPUS,IIT/CNR Pisa Italy
Choi^ Dong-wan,SCOPUS,Inha University Incheon South Korea
Liu C.,SCOPUS,Ngee Ann Polytechnic Singapore
Wang^ Shyue Liang,SCOPUS,National Univerity of Kaohsiung Department of Information Management Kaohsiung Taiwan
Diežka^ Miloš,SCOPUS,Ústav Urbanizmu A Územného Plánovania STU Bratislava Fakulta Architektúry Slovakia
Amar Pratap Singh^ Jaspinder,SCOPUS,Department of CSE Noorul Islam Centre for Higher Education Thuckalay Kumaracoil Tamil Nadu  629180 India
Naredula J.R.,SCOPUS,Walmart Labs India
Saxena^ Ankur,SCOPUS,Amity University Uttar Pradesh India
Mishra D.K.,SCOPUS,Sri Aurobindo Institute of Technology Indore India
Mazzini^ Gianluca,SCOPUS,Lepida ScpA Dept. Research and Prototypes Bologna Italy
Sudheer Reddy^ K.,SCOPUS,Hyderabad India
Padmapriya^ A.,SCOPUS,Department of Computer Science Alagappa University Chidambaram Tamil Nadu India
Sivakumar V.,SCOPUS,SRM Institute of Science and Technology Chennai 603203 India
Pandian P.,SCOPUS,Faculty of School of Advanced Science VIT Vellore campus632 014 India
Anil K.,SCOPUS,Dept of CSE Marri Laxman Reddy Institute of Technology and Management India
Mukherjee^ Arindam,SCOPUS,UNC Charlotte Director of Cyber-Physical Systems Lab Charlotte United States
Varalakshmi^ R.,SCOPUS,Department of Computer Applications VISTAS India
MacKinnon^ Scott Netson,SCOPUS,Department of Mechanics and Maritime Sciences Chalmers University of Technology Gothenburg 41702 Sweden
Ning^ Shangwei,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin China
Lohi H.,SCOPUS,Department of Veterinary Biosciences Department of Medical and Clinical Genetics University of Helsinki Helsinki Finland Genetics Research Program The Folkhälsan Research Center Helsinki Finland
Subbulakshmi T.,SCOPUS,School of Computing Science and Engineering VIT Chennai Campus Chennai India
Eldawy^ Ahmed,SCOPUS,Department of Computer Science and Engineering University of California Riverside CA  92521 United States
Ramanathan^ Sakkaravarthi,SCOPUS,Department of Computer Science Cegep Gaspesie Montreal Canada
Harral M.,SCOPUS,GroupNIRE Lubbock United States
Alkazemi^ Basem Y.,SCOPUS,Umm Al Qura University Department of Computer Science Makkah Saudi Arabia
Tian Y.,SCOPUS,California State University Department of Computer Science Fullerton United States
Nene^ Manisha Jitendra,SCOPUS,Defence Institute of Advanced Technology Department of Computer Science and Engineering Pune Maharashtra 411025 India
Li^ Guozhong,SCOPUS,Department of MSIS Kunming University of Science and Technology No. 68 Wenchang Road 121 Street Kunming Yunnam  650093 China
Indhumathi E.,SCOPUS,Department of Computer Science and Engineering Prathyusha Engineering College Chennai India
Kohoutek J.,SCOPUS,Institute of Forensic Engineering Brno Univeristy of Technology Brno Czech Republic
Han^ Zhu,SCOPUS,University of Houston Houston United States Kyung Hee University Seoul South Korea
Siddiq A.,SCOPUS,University of Gujrat Department of Computer Sciences Gujrat Pakistan
Voronin N.,SCOPUS,Lipetsk State Technical University Moskovskaya str. 30 Lipetsk 398055 Russian Federation
Mahanti^ Prabhat Kumar,SCOPUS,University of New Brunswick Saint John Canada
Bermúdez Vázquez M.,SCOPUS,University of Córdoba Córdoba Spain
Martín-Gascón^ Beatriz,SCOPUS,University of Córdoba Córdoba 14071 Spain
Madani^ Kurosh,SCOPUS,Université Paris-Est - LISSI EA 3956 Créteil France
Channumsin S.,SCOPUS,Geo-Informatics and Space Technology Development Agency (GISTDA) Chonburi 20230 Thailand
Shen T.,SCOPUS,Medical School of Chinese PLA Chinese PLA General Hospital Beijing 100853 China
Maghraby^ Fahima A.,SCOPUS,College of Computing and Information Technology (CCIT) Arab Academy for Science Technology and Maritime Transport (AASTMT) Information Systems Department Cairo Egypt
Krieger O.,SCOPUS,Boston University United States
Ha^ Youngguk,SCOPUS,Department of Computer Science and Engineering Konkuk Univ. Seoul South Korea
Lee^ Wookey,SCOPUS,VOICE AI Research Institute Inha University South Korea
Jayawardena^ Chandimal,SCOPUS,Unitec Institute of Technology Department of Computer Science Auckland New Zealand
Pustokhin^ Denis Alexandrovich,SCOPUS,State University of Management Moscow Russian Federation
Dilip^ Golda,SCOPUS,Faculty of Computer Science and Engineering SRM Institute of Science and Technology Vadapalani Chennai India
Yadav O.P.,SCOPUS,United College of Engineering and Research Computer Science and Engineering Prayagraj India
Riﬃ^ Jamal,SCOPUS,Sidi Mohamed Ben Abdellah University Computer Science Imagery and Numerical Analysis Labratory Fez Morocco
Thakur^ Jawahar,SCOPUS,Department of Computer Science Himachal Pradesh University Summer Hill Shimla India
Andrade^ Roberto Omar,SCOPUS,IDEIAGEOCA Research Group Universidad Politecnica Salesiana Quito Ecuador
Lin B.-Y.,SCOPUS,Institute of Electronics National Chiao Tung University Hsinchu 300 Taiwan
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University 194 Xuefu Road Harbin 150081 China Key Laboratory of Tropical Translational Medicine of Ministry of Education Hainan Medical University Haikou China College of Biomedical Information and Engineering Hainan Medical University Haikou China
Sabari^ Ashwanth P.,SCOPUS,Department Of Information Technology K.S. Rangasamy College Of Technology Tamilnadu India
Gubán M.,SCOPUS,Zalaegerszeg Faculty of Business Administration Budapest Business School Zalaegerszeg Hungary
Rohini^ K.,SCOPUS,Department of Computer Science VISTAS Chennai Tamil Nadu India
Lohalavanya^ R.,SCOPUS,Sri Krishna College of Engineering and Technology Department of Electronics and Communication Coimbatore India
Martins^ Pedro Djacir Escobar,SCOPUS,Department of Computer Sciences Polytechnic Institute of Viseu Viseu Portugal
Priya R.,SCOPUS,Department of Computer Applications VISTAS Pallavaram India
Jadi^ Amr Mohsen,SCOPUS,Department of Computer Science and Information College of Computer Science and Engineering University of Ha'il Ha'il Saudi Arabia
Biswas^ Debabrata,SCOPUS,NUS-HUJ-CREATE Molecular Mechanism of Inflammation and Disease Department of Microbiology and Immunology National University of Singapore Singapore
Kefalakis^ Nikos,SCOPUS,Intrasoft International Research and Innovation Development Department Luxembourg Luxembourg
Eom S.,SCOPUS,Southeast Missouri State University Cape Girardeau MO  63701 United States
Lee H.,SCOPUS,Computer Science and Information Systems Minnesota State University Moorhead Moorhead MN  56563 United States
Madhavan R.,SCOPUS,Schlumberger
Chaudhuri^ Surajit,SCOPUS,Microsoft United States
Joung S.,SCOPUS,Department of Consumer Studies Ewha Womans University Ewhayeodae-gil Seodaemun-gu Seoul 03760 South Korea
Yoon S.,SCOPUS,Department of Chemical Engineering University of Massachusetts Lowell University Ave Lowell MA  01854 United States
Kovaleva N.A.,SCOPUS,Financial University under the Government of the Russian Federation Moscow Russian Federation
Petrushin D.E.,SCOPUS,Peter the Great St. Petersburg Polytechnic University Saint Petersburg Russian Federation System Operator of the United Power System JSC Moscow Russian Federation Petrozavodsk State University Petrozavodsk Russian Federation
Malviya A.K.,SCOPUS,Kamla Nehru Institute of Technology (KNIT) Department of Computer Science and Engineering Sultanpur UP India
Kim^ Mun Kyeom,SCOPUS,Dept. of Energy System Engineering Chung-Ang University South Korea
Balachandran S.,SCOPUS,School of Computing SASTRA Deemed University Thanjavur Tamilnadu India
Tzeng^ Nianfeng,SCOPUS,School of Computing and Informatics University of Louisiana Lafayette LA  70504 United States
Singh^ Shashi Pal,SCOPUS,AAI Center for Development of Advanced Computing Pune India
Hair^ Abdellatif,SCOPUS,Faculty of Sciences and Technology Sultan Moulay Slimane University Beni Mellal Morocco
Izhari F.,SCOPUS,Universitas Pembangunan Pancabudi Medan Indonesia
Srinu N.,SCOPUS,Department of Computer Science and Engineering QIS College of Engineering and Technology Ongole Andhra Pradesh India
Fenenko P.,SCOPUS,European University Department of Finance Accounting and Taxation Kyiv Ukraine
Abdilah R.,SCOPUS,Informatics Engineering Departement Faculty of Mathematics and Natural Sciences Sebelas Maret University Surakarta Indonesia
Hwang^ Cheinway,SCOPUS,Department of Civil Engineering National Chiao Tung University Hsinchu Taiwan
Hajamohideen^ Faizal,SCOPUS,Department of Information Technology College of Applied Sciences Suhar Oman
Ratnababu P.,SCOPUS,Department of Computer Science and Engineering Swarnabharathi Institute of Science and Technology Khammam Telangana India
Chadzynska-Krasowska A.,SCOPUS,Polish-Japanese Academy of Information Technology Warsaw Poland
Tamilselvan^ Latha,SCOPUS,Department of Information Technology B.S Abdur Rahman Crescent Institute of Science and Technology Chennai India
Abbasi^ Maryam,SCOPUS,University of Coimbra Dep. Of Computer Sciences Coimbra Portugal
Helbig T.,SCOPUS,Wintershall Dea Germany
Khan^ Mohammad Aamir,SCOPUS,Department of Mechanical Engineering Faculty of Engineering & Technology The University of Lahore Lahore Pakistan
Bonfante^ Simone,SCOPUS,Department of Computer Science and Engineering University of Bologna Mura Anteo Zamboni 7 Bologna 40126 Italy
,SCOPUS,Department of Exact Sciences São Paulo State University (FCAV–UNESP) Via de Acesso Prof. Paulo Donato Castellane s/n 14884-900 Jaboticabal São Paulo Brazil
Kryuk D.,SCOPUS,Institute of Computer Technologies and Information Security Southern Federal University Taganrog Russian Federation
Madana Mohana^ R.,SCOPUS,Koneru Lakshmaiah Education Foundation Deemed to Be University Department of Computer Science and Engineering Hyderabad Telangana 500075 India
Druzhinina T.Y.,SCOPUS,Irkutsk National Research Technical University Lermontov str.83 Irkutsk 664074 Russian Federation
Naga Raju O.,SCOPUS,Dept. of Computer Science Govt. Degree College Macherla AP India
Nagamani C.,SCOPUS,Andhra Loyola Institute of Engineering & Technology Vijayawada India
Alghazo^ Jaafar M.,SCOPUS,Department of Computer Engineering Prince Mohammad Bin Fahd University Khobar Saudi Arabia
Soldani^ David,SCOPUS,Huawei Technologies China
Yoshinaga^ Jun,SCOPUS,TEPCO Power Grid Incorporated 1-1-3 Uchisaiwaicho Chiyoda-ku Tokyo 100-8560 Japan
Namboori^ P. K.Krishnan,SCOPUS,Amrita Vishwa Vidyapeetham Computational Chemistry Group (CCG) Amrita Molecular Modeling and Synthesis Research Lab Amrita School of Engineering Coimbatore India
Seshashayee^ M.,SCOPUS,Department of Computer Science GITAM Visakhapatnam Andhra Pradesh India
Chen^ Wei,SCOPUS,Innovative Institute of Chinese Medicine and Pharmacy Chengdu University of Traditional Chinese Medicine Chengdu 611137 China Center for Genomics and Computational Biology Scholl of Life Sciences North China University of Science and Technology Tangshan 063210 China School of Public Health North China University of Science and Technology Tangshan 063210 China
Mazgaj^ Grzegorz,SCOPUS,Police Academy in Szczytno WSPol Szczytno Poland
Sidhom S.,SCOPUS,LORIA Lab University of Lorraine Nancy France
Pati^ Bibudhendu,SCOPUS,Department of Computer Science Institute of Technical Education and Research (ITER) Siksha ‘O’ Anusandhan (Deemed to Be University) Bhubaneswar Odisha India Rama Devi Women’s University Bhubaneswar Odisha India
Russo^ Cristiano,SCOPUS,Department of Electrical Engineering and Information Technologies University of Napoli Federico II Via Claudio 21 Napoli 80125 Italy
Fan^ Wentao,SCOPUS,College of Computer Science and Technology Huaqiao University Jimei Ave. 668 Xiamen 361021 China
Lisachenko D.A.,SCOPUS,St. Petersburg State University St. Petersburg Russian Federation
Joshi^ Dhanashri P.,SCOPUS,Department of Computer Engineering Bharati Vidyapeeth (Deemed to Be University) College of Engineering Pune India
Bien^ Franklin,SCOPUS,School of Electrical and Computer Science Engineering Ulsan National Institute of Science and Technology Ulsan South Korea
Lee K.,SCOPUS,Kookmin University Dept. of Computer Science Seoul South Korea
Singh^ Deepti,SCOPUS,Jaypee Institute of Information Technology Noida India
Zhou^ Li,SCOPUS,China National Institute of Standardization Beijing China
Abdalwahid S.M.J.,SCOPUS,Department of Information System Engineering Erbil Polytechnic University Iraq
Dutt^ Vishal,SCOPUS,Aryabhatta College Department of Computer Science Ajmer India
Bista^ Rabindra,SCOPUS,Department of Computer Science and Engineering Kathmandu University Dhulikhel 45200 Nepal
Xiang X.,SCOPUS,Institute of Industrial Engineering School of Mechanical Engineering Zhejiang University Hangzhou 310027 China
Guo Y.,SCOPUS,Fermilab National Laboratory Winfield Township United States
Liu Y.,SCOPUS,Shenyang Fire Reaserch Institute of Mem Shenyang China
Debnath P.,SCOPUS,Techno India University Department of Computer Science Engineering West Bengal India
Ding^ Hua,SCOPUS,Dalian University of Technology China
Zhang^ Yunpeng,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin China
Pasichnyk^ Volodymyr V.,SCOPUS,Lviv Polytechnic National University St. Bandera str. 12 Lviv Ukraine
Xiao^ Jiang,SCOPUS,School of Computer Science and Technology Huazhong University of Science and Technology 12443 Wuhan Hubei China 430074 (e-mail: jiangxiao@hust.edu.cn)
Shinde^ Vaishali,SCOPUS,Department of Computer Mumbai University Mumbai India
Qin^ Hong,SCOPUS,Stony Brook University (SUNY at Stony Brook) Stony Brook United States
Tang X.,SCOPUS,Nanjing Yunlilai Software Technology Nanjing 210002 China
Yin^ Wanjian,SCOPUS,College of Energy Soochow Institute for Energy and Materials InnovationS (SIEMIS) Jiangsu Provincial Key Laboratory for Advanced Carbon Materials and Wearable Energy Technologies Soochow University Suzhou 215006 China
Lee^ Jinyi,SCOPUS,IT-based Real-time NDT Center Chosun University Gwangju 61452 South Korea
Pallez^ Guillaume,SCOPUS,Inria Université de Bordeaux Talence 33405 France
Kulkarni S.S.,SCOPUS,PES Institute of Technology Bangalore South Campus India
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Packianather^ Michael Sylvester,SCOPUS,School of Engineering Cardiff University Cardiff CF24 3AA United Kingdom
Mafruchati M.,SCOPUS,Department of Veterinary Anatomy Faculty of Veterinary Medicine Universitas Airlangga Mulyorejo Kampus C Unair Surabaya 60115 Indonesia
JhanJhi^ N. Z.,SCOPUS,Taylor's University School of Computer Science and Engineering SCE Malaysia
Conti^ Mauro,SCOPUS,Department of Mathematics University of Padua Padua Italy
Prabhu^ Srikanth,SCOPUS,Department of Computer Science and Engineering Manipal Institute of Technology Manipal Academy of Higher Education India
Batra K.,SCOPUS,Sgt University Faculty of Engineering Technology (FET) Gurugram India
Yu^ Zeyun,SCOPUS,Big Data Analytics and Visualization Laboratory Department of Computer Science University of Wisconsin-Milwaukee Milwaukee WI United States Department of Biomedical Engineering University of Wisconsin-Milwaukee Milwaukee WI United States
da Silva J.R.S.C.,SCOPUS,Department of Engineering and Exact Sciences São Paulo State University – Unesp Jaboticabal SP Brazil
Shankar^ K.,SCOPUS,Department of Computer Applications Alagappa University Karaikudi India
Kistner^ Bruno,SCOPUS,Dr. Ing. h.c. F. Porsche AG Porschestraße 911 Weissach 71287 Germany
Vijayakumar^ M.,SCOPUS,Jai Shriram Engineering College Tiruppur India
Vijayakumar^ R.,SCOPUS,School of Computer Sciences Mahatma Gandhi University Kottayam Kerala India
Turkov^ Sergey L.,SCOPUS,Computing Center Of The Far East Branch Of RAS Khabarovsk Russian Federation
Wang^ Hao,SCOPUS,Virginia Tech Blacksburg Department of Computer ScienceVA United States
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Zhang^ Yunpeng,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Papavassiliou^ Symeon,SCOPUS,School of Electrical and Computer Engineering National Technical University of Athens Athens Greece
Balbayev^ Gani K.,SCOPUS,Almaty University of Power Engineering and Telecommunications Almaty Kazakhstan
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University China Key Laboratory of Tropical Translational Medicine Ministry of Education Hainan Medical University Haikou China
Nitto^ Elisabetta Di,SCOPUS,Technical University of Eindhoven - JADS Sint Janssingel 92 DAs Hertogenbosch 5211 Netherlands
Yang^ Weimin,SCOPUS,School of Trade and Logistics Jiangsu Vocational Institute of Commerce Nanjing 211100 China
Panin^ Alexander N.,SCOPUS,Moscow State University M.V. Lomonosov Moscow State University Department of Geography Leninskie Gory 1 Moscow 119991 Russian Federation
Anunkumar R.,SCOPUS,Department of Computer Science and Engineering Annamalai University Chidambaram Tamil Nadu 608002 India
Zhang^ Guoming,SCOPUS,Pediatric Retinal Surgery Department Shenzhen Eye Hospital Shenzhen 518040 China Shenzhen Key Ophthalmic Laboratory The Second Affiliated Hospital of Jinan University Shenzhen 518040 China
Biradar^ Sangappa Ramachandra,SCOPUS,SDMCET Dept. of Information Science and Engineering Dharwad India
Singh S.,SCOPUS,Lovely Professional University Department of Biosciences Jalandhar Punjab India
Agrawal^ Rashmi,SCOPUS,Manav Rachna International Institute of Research and Studies Faculty of Computer Application
MacAuley J.,SCOPUS,ESnet
Rastogi^ Namrata,SCOPUS,Amity University Uttar Pradesh Lucknow India
Russo^ Cristiano,SCOPUS,LISSI Laboratory Université Paris-Est Champs-sur-Marne EA 3956 France
Samir^ Ben Ahmed,SCOPUS,LIPSIC Faculté des Sciences de Tunis Université de Tunis El Manar Tunis Tunisia
